-5.	0.7710737641656674	2.6066264306850795
-4.99	0.7434809311115659	2.6089835210900345
-4.98	0.7159210820310409	2.6110604119713776
-4.97	0.6883969457264165	2.6128580063252276
-4.96	0.6609112363999381	2.6143772325315036
-4.95	0.6334666534303305	2.615619044156238
-4.94	0.6060658811518104	2.6165844197520554
-4.93	0.5787115886355301	2.6172743626568664
-4.92	0.5514064294734897	2.6176899007907855
-4.91	0.5241530415648963	2.617832086451305
-4.9	0.49695404690502737	2.6177019961067667
-4.89	0.4698120513765754	2.6173007301881404
-4.88	0.4427296445435098	2.616629412879149
-4.87	0.41570939944743324	2.6156891919047704
-4.86	0.3887538724064888	2.6144812383181315
-4.85	0.36186560281679186	2.61300674628584
-4.84	0.3350471129564252	2.61126693287177
-4.83	0.30830090779196917	2.6092630378193373
-4.82	0.28162947478762496	2.6069963233322824
-4.81	0.25503528371690254	2.604468073854009
-4.8	0.22852078647690996	2.601679595845485
-4.79	0.20208841690521617	2.5986322175617493
-4.78	0.17574059059934335	2.5953272888270495
-4.77	0.14947970473885835	2.5917661808086363
-4.76	0.12330813791009983	2.5879502857892476
-4.75	0.09722824993351223	2.5838810169383066
-4.74	0.07124238169363957	2.5795598080818674
-4.73	0.045352854971751885	2.574988113471338
-4.72	0.019561972281122417	2.570167407550997
-4.71	-0.0061279832950261025	2.5650991847243567
-4.7	-0.031714748262934606	2.5597849591193724
-4.69	-0.05719607887502832	2.5542262643525535
-4.68	-0.08256975128397596	2.548424653291985
-4.67	-0.10783356169405499	2.5423816978193052
-4.66	-0.13298532650985379	2.536098988590651
-4.65	-0.15802288248226126	2.5295781347966173
-4.64	-0.1829440868517751	2.5228207639212434
-4.63	-0.2077468174890984	2.515828521500071
-4.62	-0.23242897303305546	2.508603070877286
-4.61	-0.2569884730257796	2.501146092961989
-4.6	-0.28142325804520496	2.4934592859836067
-4.59	-0.30573128983483283	2.4855443652464952
-4.58	-0.3299105514308049	2.4774030628837354
-4.57	-0.35395904728623806	2.469037127610177
-4.56	-0.3778748033928515	2.4604483244747373
-4.55	-0.40165586739986214	2.4516384346120077
-4.54	-0.42530030873017655	2.442609254993164
-4.53	-0.4488062186938393	2.433362598176238
-4.52	-0.4721717105987694	2.423900292055771
-4.51	-0.495394919858758	2.4142241796118693
-4.5	-0.5184740040987621	2.404336118658692
-4.49	-0.5414071432574523	2.394237981592415
-4.48	-0.5641925396870437	2.3839316551386767
-4.47	-0.5868284182504047	2.3734190400995487
-4.46	-0.6093130264154284	2.3627020511000607
-4.45	-0.6316446343467049	2.351782616334291
-4.4399999999999995	-0.65382153499445	2.340662677311071
-4.43	-0.6758420441807163	2.329344188599323
-4.42	-0.6977045006829042	2.3178291175730545
-4.41	-0.719407266314537	2.306119444156044
-4.4	-0.7409487260033298	2.2942171605662427
-4.39	-0.7623272878665526	2.2821242710599217
-4.38	-0.7835413832836715	2.2698427916755923
-4.37	-0.8045894669663078	2.2573747499777204
-4.36	-0.8254700170254746	2.2447221848002723
-4.35	-0.8461815350361299	2.2318871459901124
-4.34	-0.8667225460990239	2.2188716941502884
-4.33	-0.8870915988998765	2.2056779003832108
-4.32	-0.9072872657658535	2.1923078460337844
-4.31	-0.9273081427193719	2.178763622432489
-4.3	-0.947152849529223	2.165047330638461
-4.29	-0.9668200297590432	2.15116108118258
-4.28	-0.9863083508131034	2.1371069938106007
-4.27	-1.005616503979453	2.12288719722636
-4.26	-1.0247432044704012	2.1085038288350777
-4.25	-1.0436871914603727	2.0939590344867685
-4.24	-1.0624472281211044	2.079254968219814
-4.23	-1.0810221016542234	2.0643937920047026
-4.22	-1.0994106233211984	2.0493776754879724
-4.21	-1.1176116284706674	2.034208795736379
-4.2	-1.135623976563171	2.0188893369813083
-4.1899999999999995	-1.1534465511932717	2.0034214903634715
-4.18	-1.1710782601090781	1.987807453677909
-4.17	-1.1885180352292009	1.9720494311193038
-4.16	-1.2057648326571142	1.9561496330276635
-4.15	-1.222817632692959	1.9401102756343742
-4.14	-1.2396754398427865	1.9239335808086515
-4.13	-1.2563372828252461	1.9076217758044316
-4.12	-1.2728022145757487	1.891177093007697
-4.11	-1.2890693122480834	1.8746017696842916
-4.1	-1.305137677213524	1.8578980477282299
-4.09	-1.3210064350574167	1.8410681734105356
-4.08	-1.3366747355732826	1.8241143971286182
-4.07	-1.352141752754418	1.8070389731562337
-4.06	-1.3674066847830213	1.7898441593940335
-4.05	-1.3824687540168494	1.7725322171207407
-4.04	-1.3973272069734275	1.7551054107449533
-4.03	-1.411981314311804	1.7375660075576331
-4.02	-1.426430370811879	1.7199162774852677
-4.01	-1.4406736953513026	1.7021584928437576
-4.	-1.4547106308799815	1.684294928093023
-3.99	-1.4685405443921706	1.66632785959238
-3.98	-1.4821628268961915	1.64825956535669
-3.9699999999999998	-1.4955768933817757	1.6300923248133152
-3.96	-1.508782182785047	1.611828418559893
-3.95	-1.5217781579511662	1.5934701281229557
-3.94	-1.5345643055946343	1.5750197357174232
-3.9299999999999997	-1.5471401362572796	1.5564795240069795
-3.92	-1.559505184263942	1.5378517758653603
-3.91	-1.5716590076758652	1.5191387741385716
-3.9	-1.583601188241809	1.5003428014080595
-3.8899999999999997	-1.5953313313468973	1.4814661397548579
-3.88	-1.6068490659592214	1.4625110705247222
-3.87	-1.6181540445742069	1.443479874094281
-3.86	-1.6292459431567594	1.424374829638222
-3.8499999999999996	-1.6401244610812051	1.4051982148975326
-3.84	-1.650789321069044	1.3859523059488135
-3.83	-1.6612402691245267	1.3666393769746812
-3.8200000000000003	-1.6714770744680714	1.3472617000352944
-3.81	-1.681499529467539	1.3278215448410022
-3.8	-1.6913074495673754	1.3083211785261515
-3.79	-1.7009006732156484	1.2887628654240604
-3.7800000000000002	-1.7102790617889831	1.2691488668431794
-3.77	-1.7194424995154194	1.2494814408444628
-3.76	-1.728390893395204	1.2297628420199709
-3.75	-1.737124173119536	1.209995321272704
-3.74	-1.7456422909872835	1.1901811255977077
-3.73	-1.7539452218196847	1.170322497864454
-3.7199999999999998	-1.7620329628730478	1.150421676600521
-3.71	-1.7699055337494787	1.130480895776587
-3.7	-1.777562976305641	1.110502384592752
-3.69	-1.785005354559571	1.090488367266209
-3.6799999999999997	-1.7922327545955632	1.0704410628202883
-3.67	-1.7992452844671487	1.0503626848748695
-3.66	-1.8060430740981783	1.0302554414381988
-3.65	-1.8126262751820308	1.0101215347001182
-3.6399999999999997	-1.818995061078964	0.9899631608267275
-3.63	-1.8251496267116274	0.9697825097564853
-3.62	-1.831090188458754	0.9495817649977722
-3.61	-1.836816984047048	0.9293631034279308
-3.5999999999999996	-1.8423302724412902	0.9091286950937993
-3.59	-1.8476303337326774	0.8888807030137441
-3.58	-1.8527174690254138	0.8686212829812127
-3.5700000000000003	-1.8575920003215753	0.8483525833698261
-3.56	-1.8622542704042648	0.8280767449400148
-3.55	-1.8667046427190723	0.8077959006472196
-3.54	-1.8709435012538733	0.7875121754516666
-3.5300000000000002	-1.8749712504169647	0.7672276861297289
-3.52	-1.8787883149135738	0.7469445410868951
-3.51	-1.8823951396207521	0.7266648401723544
-3.5	-1.8857921894606746	0.7063906744952047
-3.49	-1.8889799492723642	0.6861241262423019
-3.48	-1.891958923681862	0.6658672684977675
-3.4699999999999998	-1.8947296369708602	0.6456221650641594
-3.46	-1.897292632943823	0.6253908702853175
-3.45	-1.899648474793606	0.605175428870898
-3.44	-1.9017977449656058	0.5849778757226124
-3.4299999999999997	-1.9037410450204495	0.5648002357621761
-3.42	-1.9054789954952502	0.544644523760979
-3.41	-1.9070122357634454	0.5245127441714864
-3.4	-1.9083414238932424	0.504406890960391
-3.3899999999999997	-1.909467236504684	0.48432894744351584
-3.38	-1.9103903686253658	0.4642808861224805
-3.37	-1.9111115335448117	0.4442646685231411
-3.36	-1.9116314626675415	0.4242822450358181
-3.3499999999999996	-1.9119509053648391	0.4043355547573169
-3.34	-1.9120706288252547	0.38442652533474936
-3.33	-1.9119914179038464	0.36455707281116523
-3.3200000000000003	-1.911714074970198	0.3447291014730103
-3.31	-1.9112394197552174	0.3249445036994079
-3.3	-1.9105682891967537	0.3052051598132841
-3.29	-1.9097015372840367	0.28551293793433186
-3.2800000000000002	-1.9086400349009727	0.2658696938338311
-3.27	-1.9073846696683083	0.2462772707913317
-3.26	-1.9059363457846918	0.226737499453206
-3.25	-1.9042959838666458	0.20725219769307382
-3.24	-1.9024645207874722	0.18782317047410965
-3.23	-1.9004429095151187	0.16845220971324373
-3.2199999999999998	-1.8982321189490179	0.14914109414725876
-3.21	-1.8958331337559244	0.1298915892007861
-3.2	-1.893246954204773	0.11070544685621045
-3.19	-1.8904745960005722	0.09158440552549224
-3.1799999999999997	-1.887517090117368	0.07253018992391083
-3.17	-1.884375482630276	0.05354451094572919
-3.16	-1.8810508345466306	0.03462906554178997
-3.15	-1.8775442216362475	0.01578553659905054
-3.1399999999999997	-1.8738567342608385	-0.0029844071779412747
-3.13	-1.8699894772025896	-0.021679111383629726
-3.12	-1.8659435694919282	-0.04029693602608409
-3.11	-1.8617201442344962	-0.05883625563967465
-3.0999999999999996	-1.8573203484373582	-0.07729545939579127
-3.09	-1.8527453428344538	-0.09567295121160399
-3.08	-1.8479963017113297	-0.11396714985685899
-3.0700000000000003	-1.8430744127291556	-0.13217648905870258
-3.06	-1.8379808767480657	-0.15029941760453835
-3.05	-1.832716907649823	-0.1683343994429064
-3.04	-1.8272837321598534	-0.18627991378239075
-3.0300000000000002	-1.8216825896686424	-0.2041344551885473
-3.02	-1.8159147320525446	-0.22189653367884848
-3.01	-1.809981423494002	-0.2395646748156446
-3.	-1.8038839403012088	-0.2571374197971442
-2.9899999999999998	-1.797623570727234	-0.2746133255464088
-2.98	-1.7912016147886294	-0.29199096479835246
-2.9699999999999998	-1.7846193840835376	-0.30926892618476526
-2.96	-1.777878201609326	-0.32644581431733366
-2.95	-1.7709794015797666	-0.3435202498686841
-2.94	-1.7639243292417772	-0.36049086965142685
-2.93	-1.7567143406917562	-0.3773563266952102
-2.92	-1.7493508026915146	-0.39411529032179093
-2.91	-1.7418350924838486	-0.4107664462181033
-2.9	-1.7341685976077452	-0.42730849650734887
-2.89	-1.726352715713273	-0.44374015981808546
-2.88	-1.7183888543761487	-0.460060171351339
-2.87	-1.710278430912024	-0.47626728294571524
-2.86	-1.7020228721904938	-0.49236026314053655
-2.85	-1.6936236144488657	-0.508337897236982
-2.84	-1.685082103105689	-0.524198987357254
-2.83	-1.6763997925740866	-0.5399423525017535
-2.82	-1.667578146074888	-0.5555668286042843
-2.81	-1.6586186354496044	-0.5710712685852698
-2.8	-1.6495227409732443	-0.5864545424030041
-2.79	-1.6402919511670135	-0.6017155371029204
-2.78	-1.6309277626108947	-0.6168531568648988
-2.77	-1.6214316797561497	-0.6318663230485978
-2.76	-1.6118052147377437	-0.6467539742368297
-2.75	-1.6020498871867292	-0.6615150662769679
-2.7399999999999998	-1.5921672240425935	-0.6761485723204047
-2.73	-1.5821587593656035	-0.690653482860047
-2.7199999999999998	-1.5720260341491537	-0.7050288057658717
-2.71	-1.5617705961321509	-0.7192735663185258
-2.6999999999999997	-1.5513939996114405	-0.7333868072409955
-2.69	-1.5408978052543085	-0.7473675887283279
-2.68	-1.5302835799110626	-0.7612149884754308
-2.67	-1.5195528964277267	-0.7749281017029382
-2.66	-1.5087073334588583	-0.788506041181154
-2.65	-1.4977484752805075	-0.8019479372520844
-2.64	-1.4866779116033453	-0.8152529378495503
-2.63	-1.4754972373859663	-0.8284202085174015
-2.62	-1.4642080526483998	-0.8414489324258226
-2.61	-1.4528119622858335	-0.8543383103857531
-2.6	-1.4413105758825793	-0.8670875608614091
-2.59	-1.4297055075262903	-0.8796959199809327
-2.58	-1.417998375622461	-0.8921626415451567
-2.57	-1.406190802709206	-0.9044869970345075
-2.56	-1.3942844152723648	-0.916668275614039
-2.55	-1.3822808435609204	-0.9287057841366168
-2.54	-1.370181721402777	-0.9405988471442478
-2.53	-1.357988686020891	-0.9523468068675753
-2.52	-1.3457033778497913	-0.9639490232235326
-2.51	-1.3333274403524937	-0.9754048738111786
-2.5	-1.3208625198378354	-0.9867137539057053
-2.4899999999999998	-1.3083102652782406	-0.9978750764506457
-2.48	-1.2956723281279396	-1.0088882720482668
-2.4699999999999998	-1.2829503621416531	-1.0197527889481797
-2.46	-1.2701460231937645	-1.0304680930341537
-2.4499999999999997	-1.2572609690979917	-1.0410336678091616
